title,description,url,published_date,source,country,language
Das Klima und die neue Regierung Gas statt Wärmepumpen?,Mit Gaskraftwerken und weniger Wärmepumpen will Wirtschaftsministerin Katherina Reiche die Energieversorgung sichern. Klimaaktivisten kritisieren das scharf.,https://www.dw.com/de/das-klima-und-die-neue-regierung-gas-statt-wärmepumpen/a-72610835?maca=de-rss-de-all-1119-xml-mrss,2025-05-22T04:34:00,Deutsche Welle,Germany,de
Golden Dome Trumps Schutzschild gegen Raketen,Bereits in drei Jahren soll das neue US-Raketenabwehrsystem Golden Dome fertig sein - und laut Trump sogar Raketen aus dem All abfangen können. Vorbild ist Israels System. Doch die US-Pläne gehen wesentlich weiter.,https://www.dw.com/de/golden-dome-trumps-schutzschild-gegen-raketen/a-72626453?maca=de-rss-de-all-1119-xml-mrss,2025-05-21T18:22:00,Deutsche Welle,Germany,de
In fünf Tagen auf den Gipfel - erfolgreicher Everest-Kurztrip dank Xenon,Die Besteigung des Mount Everest schrumpft zum Wochentrip. Vier britische Bergsteiger stehen fünf Tage nach ihrem Aufbruch in London auf dem höchsten Punkt der Erde - dank eines neuen umstrittenen Konzeptes.,https://www.dw.com/de/in-fünf-tagen-auf-den-gipfel-erfolgreicher-everest-kurztrip-dank-xenon/a-72624005?maca=de-rss-de-all-1119-xml-mrss,2025-05-21T13:41:00,Deutsche Welle,Germany,de
Deutsche Wirtschaft Wann gehts wieder aufwärts?,"Mit einem Sofortprogramm will die neue Bundesregierung die deutsche Wirtschaft beleben. Doch die Krise ist so gewaltig, dass Wirtschaftsexperten wenig Chancen für einen schnellen Aufschwung sehen.",https://www.dw.com/de/deutsche-wirtschaft-wann-geht-s-wieder-aufwärts/a-72622746?maca=de-rss-de-all-1119-xml-mrss,2025-05-21T13:37:00,Deutsche Welle,Germany,de
EU-Abgeordnete fordern Aussetzen von EU-Geldern für Ungarn,"In einem Brandbrief an die EU-Kommission fordert eine Gruppe von EU-Abgeordneten, dass Ungarn der Geldhahn zugedreht wird. Als Begründung werden Verstöße der ungarischen Regierung gegen EU-Rechte und Werte genannt.",https://www.dw.com/de/eu-abgeordnete-fordern-aussetzen-von-eu-geldern-für-ungarn/a-72623612?maca=de-rss-de-all-1119-xml-mrss,2025-05-21T13:11:00,Deutsche Welle,Germany,de
Der britische Booker Prize geht nach Indien,Die indische Autorin Banu Mushtaq und ihre Übersetzerin Deepa Bhasti gewinnen den renommierten Literaturpreis mit der Kurzgeschichtensammlung Heart Lamp. Sie erzählen von Frauen in Südindien.,https://www.dw.com/de/der-britische-booker-prize-geht-nach-indien/a-72620871?maca=de-rss-de-all-1119-xml-mrss,2025-05-21T11:01:00,Deutsche Welle,Germany,de
Mutmaßliche rechtsextreme Terrorzelle zerschlagen,Mit einer Serie von Razzien ist die Bundesanwaltschaft gegen eine mutmaßliche rechtsextreme Terrorzelle vorgegangen. Die Gruppe soll Anschläge geplant haben. Besonders alarmierend Die Verdächtigen sind sehr jung.,https://www.dw.com/de/mutmaßliche-rechtsextreme-terrorzelle-zerschlagen/a-72619709?maca=de-rss-de-all-1119-xml-mrss,2025-05-21T10:52:00,Deutsche Welle,Germany,de
Faktencheck Hat Joe Biden seine Krebserkrankung vertuscht?,"Nach der offiziellen Diagnose Prostatakrebs wird dem Ex-US-Präsidenten vorgeworfen, er habe seine gesundheitlichen Probleme während seiner Amtszeit verschwiegen. Was ist dran an den Vorwürfen? Ein DW-Faktencheck.",https://www.dw.com/de/faktencheck-hat-joe-biden-seine-krebserkrankung-vertuscht/a-72610826?maca=de-rss-de-all-1119-xml-mrss,2025-05-21T10:43:00,Deutsche Welle,Germany,de
Israel empört EU will Partnerschaftsabkommen prüfen,Die Europäische Union will ein Abkommen mit Israel wegen der Einhaltung von Menschenrechten prüfen. Anlass ist Israels Blockade der Hilfslieferungen in den Gazastreifen. Israel spricht von einem Fehlverständnis.,https://www.dw.com/de/israel-empört-eu-will-partnerschaftsabkommen-prüfen/a-72619036?maca=de-rss-de-all-1119-xml-mrss,2025-05-21T08:51:00,Deutsche Welle,Germany,de
Die US-Regierung möchte an das Geld der Latinos,Rund 160 Milliarden US Dollar wurden im vergangenen Jahr aus den USA an Familien in Lateinamerika überwiesen. Nun könnte ein Teil davon besteuert werden. In Lateinamerika sind die Befürchtungen groß.,https://www.dw.com/de/die-us-regierung-möchte-an-das-geld-der-latinos/a-72591576?maca=de-rss-de-all-1119-xml-mrss,2025-05-21T08:38:00,Deutsche Welle,Germany,de
