title,description,url,published_date,source,country,language
BP Batam bertemu Prabowo bahas masalah investasi,Sejumlah jajaran pengurus Badan Pengusahaan BP Batam bertemu dengan Presiden Prabowo Subianto membahas tentang ...,https://www.antaranews.com/berita/4852365/bp-batam-bertemu-prabowo-bahas-masalah-investasi,2025-05-22T21:09:56,Antara News,Indonesia,id
"Sempat cedera, Fadia lanjutkan perjuangan di Malaysia Masters 2025",Kepala pelatih ganda putri pelatnas PBSI Karel Mainaky memastikan Siti Fadia Silva Ramadhanti dalam kondisi cukup baik ...,https://www.antaranews.com/berita/4852361/sempat-cedera-fadia-lanjutkan-perjuangan-di-malaysia-masters-2025,2025-05-22T21:07:26,Antara News,Indonesia,id
KAI Jakarta siapkan lima KA tambahan relasi favorit pada libur panjang,PT Kereta Api Indonesia Daerah Operasi KAI Daop 1 Jakarta menyiapkan lima perjalanan Kereta Api KA tambahan relasi ...,https://www.antaranews.com/berita/4852357/kai-jakarta-siapkan-lima-ka-tambahan-relasi-favorit-pada-libur-panjang,2025-05-22T21:06:34,Antara News,Indonesia,id
BNPB Bencana hidrometeorologi dominasi Indonesia 24 jam terakhir,"Bencana hidrometeorologi masih mendominasi sebagian besar wilayah Indonesia dalam 24 jam terakhir, berdasarkan laporan ...",https://www.antaranews.com/berita/4852353/bnpb-bencana-hidrometeorologi-dominasi-indonesia-24-jam-terakhir,2025-05-22T21:05:42,Antara News,Indonesia,id
Museum NTB kumandangkan konsep museum hidup ke Asia Tenggara,Museum Negeri Nusa Tenggara Barat NTB mengumandangkan konsep living museum atau museum hidup dalam Konferensi ...,https://www.antaranews.com/berita/4852349/museum-ntb-kumandangkan-konsep-museum-hidup-ke-asia-tenggara,2025-05-22T21:04:47,Antara News,Indonesia,id
"Bank Jatim bagikan dividen Rp821,4 miliar","PT Bank Pembangunan Daerah Jawa Timur Tbk Bank Jatim membagikan dividen Rp54,71 per lembar saham kepada pemegang ...",https://www.antaranews.com/berita/4852345/bank-jatim-bagikan-dividen-rp8214-miliar,2025-05-22T21:03:13,Antara News,Indonesia,id
KSAD Lulusan Seskoad harus jadi pemimpin bervisi besar,Kepala Staf TNI Angkatan Darat KSAD Jenderal TNI Maruli Simanjuntak mengatakan bahwa lulusan Sekolah Staf dan Komando ...,https://www.antaranews.com/berita/4852341/ksad-lulusan-seskoad-harus-jadi-pemimpin-bervisi-besar,2025-05-22T21:02:44,Antara News,Indonesia,id
11 arsip baru telah terdaftar dalam memori kolektif bangsa tahun 2025,Kepala Arsip Nasional Republik Indonesia ANRI Mego Pinandito menyerahkan sertifikat penetapan register arsip sebagai ...,https://www.antaranews.com/berita/4852337/11-arsip-baru-telah-terdaftar-dalam-memori-kolektif-bangsa-tahun-2025,2025-05-22T21:02:30,Antara News,Indonesia,id
Honda resmikan diler mobil bekas bersertifikasi di Jakarta Selatan,"Setelah meresmikan diler mobil bekas bersertifikasi di Jawa Tengah pekan lalu, PT Honda Prospect Motor HPM kembali ...",https://otomotif.antaranews.com/berita/4852333/honda-resmikan-diler-mobil-bekas-bersertifikasi-di-jakarta-selatan,2025-05-22T21:02:22,Antara News,Indonesia,id
Analis nilai investor cermati prospek jangka panjang PGAS,Senior Investment Information Mirae Asset Sekuritas Nafan Aji Gusta menilai para investor mempertimbangkan prospek ...,https://www.antaranews.com/berita/4852329/analis-nilai-investor-cermati-prospek-jangka-panjang-pgas,2025-05-22T20:59:31,Antara News,Indonesia,id
