title,description,url,published_date,source,country,language
Trump pleads not guilty to 34 felony counts,,https://edition.cnn.com/webview/politics/live-news/trump-indictment-stormy-daniels-news-04-03-23/index.html,2025-05-22T20:19:14.337271,CNN,USA,en
READ Trump indictment related to hush money payment,,https://cnn.it/411KYN7,2025-05-22T20:19:14.344275,CNN,USA,en
Russian authorities detain suspect over St. Petersburg cafe blast,,https://edition.cnn.com/webview/europe/live-news/russia-ukraine-war-news-04-03-23/index.html,2025-05-22T20:19:14.351359,CNN,USA,en
Hundreds of millions at risk from Chinese shopping app malware,,https://cnn.it/40OSomK,2025-05-22T20:19:14.368283,CNN,USA,en
