title,description,url,published_date,source,country,language
JR山手線 22日の外回り運転取りやめ 車両パンタグラフ異常確認,JR山手線は外回りの複数の列車で車両のパンタグラフに異常が確認された影響で22日の外回りの運転を取りやめました23日の始発までに復旧させたいとしています,http://www3.nhk.or.jp/news/html/20250522/k10014813921000.html,2025-05-22T23:35:31,NHK,Japan,ja
広島空港 全日空機 着陸後 緊急停止 補修工事現場う回しきれず,全日空によりますと22日午後6時59分に新千歳空港を出発し午後9時に広島空港に着陸した全日空1272便が着陸後に誘導路の補修工事現場をう回しようとしたところう回しきれずに緊急停止したということです,http://www3.nhk.or.jp/news/html/20250522/k10014813911000.html,2025-05-22T23:02:16,NHK,Japan,ja
愛知 自衛隊練習機墜落事故 搭乗の2人 死亡を確認 航空自衛隊,航空自衛隊の練習機が愛知県犬山市の池に墜落した事故で航空自衛隊は搭乗員2人の死亡が確認されたと22日夜明らかにしました,http://www3.nhk.or.jp/news/html/20250522/k10014813691000.html,2025-05-22T22:18:44,NHK,Japan,ja
トランプ大統領プーチン氏 終戦用意ない 欧州側などに伝達,ロシアのプーチン大統領と電話会談を行ったアメリカのトランプ大統領はプーチン氏がウクライナでの戦争を終わらせる用意がないことが分かったとしてこうしたロシアの考えについてウクライナやヨーロッパ側に伝えたとアメリカメディアが報じました,http://www3.nhk.or.jp/news/html/20250522/k10014813851000.html,2025-05-22T21:23:25,NHK,Japan,ja
小泉農相 高騰コメ対策 国民が求めるスピード感で結果を,新たに就任した小泉農林水産大臣は22日農林水産省で訓示し高騰が続くコメへの対策について国民が求めているスピード感で結果を出すと述べ値下がりに向けて全省挙げて取り組む考えを強調しました,http://www3.nhk.or.jp/news/html/20250522/k10014813291000.html,2025-05-22T21:51:12,NHK,Japan,ja
吉本興業のタレント6人が略式起訴 オンラインカジノで賭博の罪,オンラインカジノで金を賭けたとして書類送検された吉本興業のタレント6人が22日賭博の罪で略式起訴されました,http://www3.nhk.or.jp/news/html/20250522/k10014813651000.html,2025-05-22T21:48:08,NHK,Japan,ja
東京ミッドタウン八重洲で爆発音 男性が軽いけが 命に別状なし,東京消防庁によりますと今夜8時半すぎ東京中央区の東京ミッドタウン八重洲の3階の店舗で爆発音がしたと通報があったということです東京消防庁によりますと60代くらいの男性が軽いけがをして病院に運ばれましたが意識はあり命に別状はないということです,http://www3.nhk.or.jp/news/html/20250522/k10014813901000.html,2025-05-22T21:45:24,NHK,Japan,ja
